Ibu menutup semua jendela ketika hari mulai gelap.;0
Ibu memasak di dapur dan Ani belajar di kamar.;0
Kelelawar tidur pada siang hari, tetapi mencari makan pada malam hari.;0
Bapak suka minuman es sedagkan ibu suka minuman hangat.;0
Ketika musim hujan sering terjadi banjir dan tanah longsor.;0
Sukma suka ayam goreng sedangkang Ilyas suka ayam bakar.;0
Galuh dihukum berdiri di depan kelas karena tidak mengerjakan PR.;0
Ikmal suka begadang sehingga ia sering terlambat bekerja.;0
Ibu sedang mencuci baju ketika Ica tidur siang.;0
Iffah berlatih bernyanyi ketika Ida belajar.;0
Wilis sedang sakit sehingga ibu harus ijin tidak masuk kerja.;0
Ica jatuh dari tangga.;0
Ikmal belajar matematika.;0
Kakak belajar masak daging.;0
Anisa tidak mau berbagi makanan.;0
Sinta sedang mengisi teka-teki di koran.;0
Ilham makan bersama teman kuliahnya di Warung Ungu.;0
Jalal mewarnai menggunakan crayon.;0
Desi pulang ke Solo naik pesawat.;0
Ibu mendapat pesanan roti sebanyak lima puluh kardus.;0
Hujan yang turun membasahi tanah.;0
Kita harus selalu berjuang, atau mati sia-sia.;0
Andy dan Bimo tidak berangkat les, tetapi mereka bermain bola di lapangan.;0
Dinar habis makan nasi goreng dan dia menjadi sangat kenyang.;0
Afif sangat suka lari pagi, tetapi dia sangat susah bangun pagi.;0
Bu Ani selalu menyapu dan mengepel lorong sekolah setiap pagi.;0
Anjun berangkat sekolah naik motor sedangkan Ari jalan kaki.;0
Ajeng gemar membaca sedangkan Tyas gemar melukis.;0
Ibu menanam bunga mawar dan merawatnya.;0
Novi pintar Biologi sedangkan Putut pintar Fisika.;0
Asih ingin membeli sepeda tetapi dia tidak punya uang.;0
Jika aku punya banyak uang, aku akan menonton konser Sheila On Seven.;0
Pak Budi sudah menjadi orang sukses karena ia selalu bekerja keras.;0
Ica mendapatkan juara satu di sekolah sehingga ia mendapatkan hadiah dari orangtuanya.;0
Mereka asal menebang hutan tanpa bertanggungjawab karena mementingkan keuntungannya saja.;0
Kami sangat sibuk menyiapkan makanan sedangkan ia hanya bermain game.;0
Jika kamu tidak makan, maka kamu akan sakit.;0
Iksan terlambat bekerja karena rumahnya jauh.;0
Jakarta sering terjadi banjir karena banyak sampah di sungai.;0
Andi belajar dengan rajin supaya mendapatkan juara satu.;0
Kakak adik itu selalu berselisih karena hal kecil.;0
Alika sangat menyukai sayur bayam, sedangkan adiknya lebih suka sayur sup.;0
Dira ingin pergi ke sekolah, tetapi ayahnya melarang karena badannya masih demam.;0
Ibuku hobi melukis dengan cat air, sedangkan ayah hobi bermain sepak bola.;0
Adikku tidak mau makan dan tiduran saja sepanjang hari.;0
Shenia berhenti belajar di bangku sekolah dan memilih untuk mengikuti kursus menjahit.;0
Alif punya hobi makan, tetapi tidak suka memasak.;0
Aku membersihkan rumah dan adikku menyiram tananaman di kebun belakang rumah.;0
Setiap pagi, aku selalu menyapu lantai dan kakakku bertugas mengepel lantai.;0
Pamanku lebih suka tinggal di kota, sedangkan ayah dan ibuku suka tinggal di desa yang tidak terlalu ramai.;0
Aku benci pada hujan, tapi juga tidak suka panas terik.;0
Aira rajin belajar dan adiknya rajin berolahraga.;0
Maya mencium aroma masakan ibunya, kemudian mencicipinya.;0
Sari membeli kain batik berwarna merah, kemudian menjahitnya menjadi sebuah baju yang indah.;0
Kirana punya sebuah mobil mewah setelah dua tahun bekerja di bank swasta karena ia rajin menabung.;0
Indah tidak punya simpanan uang sedikitpun karena ia boros.;0
Malika terus meminta mainan kepada ibunya, tetapi ibunya enggan membelikan.;0
Rita sudah berangkat bekerja sejak subuh, tetapi suaminya masih mendengkur hingga siang bolong.;0
Suamiku menyuruh menyapu lantai dan ia akan mencuci baju.;0
Tiara suka warna merah sedangkan adiknya suka warna hijau.;0
Indra tidak masuk sekolah hari ini karena belum mengerjakan PR.;0
Anak-anak kelas A belajar mewarnai dengan crayon, sedangkan kelas B belajar melukis dengan cat air.;0
Pria itu duduk di bangku taman dan membaca koran yang terbit hari ini.;0
Pasien itu menggigil dan mengeluarkan keringat dingin.;0
Indra hendak pergi ke kantor, tetapi bajunya belum disetrika.;0
Maisa masih marah meskipun suaminya telah meminta maaf berulangkali.;0
Ia pergi ke halaman belakang rumah dan membersihkan sampah-sampah daun yang berserakan.;0
Harimau itu makan daging rusa dan meminum air kolam.;0
Pohon alpukat itu berbuah lebat, namun kemudian tumbang diterjang angin puting beliung.;0
Faiz bermain game di ponsel ketika ibunya sibuk membersihkan rumah.;0
Teresia tidak hanya gemar belajar, tetapi juga hobi memasak makanan.;0
Buah naga tumbuh di depan rumah, sedangkan buah sawo tumbuh di halaman belakang.;0
Sintia menyukai pelajaran matematika, sedangkan kakaknya suka pelajaran biologi.;0
Ibu menyobek kertas-kertas yang sudah tidak dipakai, kemudian membakarnya.;0
Dia basah kuyup ketika pulang sekolah karena lupa tidak membawa mantel.;0
Masakan ibu terasa asin, sedangkan masakan tante Mirna terasa manis.;0
Fadil mengaduk adonan kue, kemudian menuangkannya ke dalam loyang berbentuk bundar.;0
Beruang itu kelaparan dan kedinginan di tengah padang ilalang.;0
Navisha belajar menari.;0
Zerrel terjatuh dari sepeda.;0
Burung bertengger di jendela kamar kakak.;0
Ibu lupa mematikan televisi.;0
Priza dan Kezia pergi ke kebun raya.;0
Penyanyi bernyanyi di atas panggung.;0
Buku tulis Meta tertinggal di sekolah.;0
Ibu guru meminta Dita untuk menjawab pertanyaan.;0
Ibu pulang dari luar kota membawa oleh-oleh.;0
 Teman Ica tidak mau berbagi makanan.;0
Semut itu memakan gula di atas meja.;0
Ibu guru mengajari Anita membaca.;0
Supir bus itu menabrak pembatas jalan karena rem blong.;0
Penari itu menampilkan tarian asal Sumatera Barat.;0
Kambing itu memakan rumput di ladang.;0
Dika bermain sepak bola.;0
Opik terjatuh dari tangga.;0
Macan itu menerkam mangsanya dengan lahap.;0
Sapi itu terjepit pintu kandang.;0
Pemburu itu sedang memanah buruannya.;0
Dari tadi dia hanya diam saja, sedangkan saya sudah bekerja keras.;0
Ibu berbelanja di pasar tadi pagi tetapi tidak bersama kakak.;0
Budi selalu semangat membantu ayahnya sedangkan adiknya lebih suka bermain.;0
Semua orang di gunung itu menjadi panik karena ada kabar gempa bumi.;0
Jena menanam bunga mawar dan dia sangat rajin merawatnya.;0
Aku membeli sepatu baru, tetapi ukurannya terlalu besar saat dicoba.;0
Ibu mulai menyalakan lampu ketika hari mulai gelap.;0
Ibu memasak ikan goreng dan merebus sayur bayam di dapur.;0
Rani membeli mainan baru jika tabungannya sudah banyak.;0
 Asya bangun tidur setelah dibangunkan oleh ibunya.;0
Sejak pindah ke kota, Fira memiliki banyak teman bermain.;0
Pasien itu sudah diizinkan pula apabila kondisinya membaik.;0
Jeje memakan buah anggur tanpa mencucinya terlebih dahulu.;0
Rika rajin merawat bunga mawarnya, sehingga bunga mawar itu tumbuh subur.;0
Tika diperbolehkan bermain apabila sudah mengerjakan PR.;0
Dinda bingung memilih antara iga bakar atau tongseng sapi.;0
Saya ingin pergi ke London jika mempunyai uang yang cukup.;0
Riri tidak masuk sekolah hari ini karena dia sedang dirawat di rumah sakit.;0
Janganlah membuang sampah sembarangan karena dapat menyebabkan banjir.;0
Yuni bermain seharian bersama temannya sehingga dia tidak mengerjakan tugas sekolahnya.;0
Aku di sekolahkan di SMK YADIKA Bandar Lampung;0
Laptop Sandi di pinjam oleh temannya;0
Papa dibuatkan masakan yang enak oleh mama;0
Mama sangat terkerjut melihat dapurnya berantakan;0
Ika selalu ketiduran di sore hari;0
Dia sangat terpukul atas kepergian pacarnya;0
Abil dijatuhi buah di bawah pohon tadi;0
Ayah dibelikan mobil oleh anak-anaknya;0
Tersangka korupsi itu dijatuhi hukuman 2 tahun penjara;0
Nenek tertidur saat sedang duduk di teras;0
Sebanyak 5 siswa di kelasku tertangkap basah mencontek saat ujian;0
Jambu dilempar Tono;0
Ikan mas dimasak Bu Susi;0
Ayam dipukul Udin;0
Novel dibaca Andi di kamar;0
Baju yang bersih telah disetrika Ibu;0
Pameran itu akan dibuka oleh Pak Bupati;0
Buku itu sudah kubeli;0
Soal-soal itu sedang mereka kerjakan;0
Makalah ini harus kami tulis kembali;0
Pak Lurah dimintai pertanggung jawaban oleh Pak Camat;0
Ali terkejut mendengar kematian sahabatnya;0
Bunga anggrek hitam itu terinjak si Anita;0
Fahrizal ditendang Haris.;0
Adik minum jus jambu.;0
Ayah memberi adik sepeda baru sebagai hadiah.;0
Adik sedang menonton televisi di ruang tengah.;0
Ayah dan Kakak pergi memancing tadi sore.;0
Imam berangkat ke sekolah menggunakan sepeda motor setiap harinya.;0
Ibu sedang memasak sayur di dapur.;0
Kakak sedang mencuci sepeda di halaman.;0
Dian berangkat sore ini ke Malaysia.;0
Semua pengunjung mengagumi pertunjukan tari tradisional itu.;0
Yudi menjatuhkan vas bungan milik Ibu.;0
Aldi mengambil barang yang terjatuh di tengah jalan itu.;0
Lukisan terkenal monalisa dilukis oleh Leonardo Da Vinci.;0
Guci dari keramik itu dibuat oleh ibuku semasa dia masih kuliah.;0
Bola basket itu ditendang Imam.;0
Sampah yang menumpuk itu dibakar adik.;0
Semua makanan telah habis dimakan para tamu.;0
Motor yang melaju cepat itu dikendarai oleh Valentino Rossi.;0
Baju hangat ini dibuat nenekku saat aku masih kecil.;0
Pintu akan segera dibuka oleh petugas penjaga.;0
Barang mewah itu akhirnya dibeli oleh pengusaha sukses asal Kalimantan.;0
Perkebunan kopi itu akhirnya dijual juga oleh pemiliknya.;0
Tanaman yang baru dibeli itu ditanam oleh kakak di halaman belakang rumah.;0
Besok kita akan bertamasya ke kebun binatang.;0
Di acara kemarin Andi berpidato dengan lantang.;0
Kemarin Shinta menari di pementasan seni sekolah.;0
Ayah memberi uang jajan pada adik.;0
Ibu memasak gulai ayam untuk acara besok.;0
Pemain itu menendang bola dengan keras.;0
Pak guru mengizinkan anak-anak untuk menggunakan lapangan basket besok.;0
Bina sudah memaafkan kesalahan Arif.;0
Vino memasak nasi goreng untuk sarapan.;0
Raden meminta ayah untuk membelikan sepeda untuknya.;0
Ibu memasak ikan tongkol di dapur.;0
